Accession	Mann P	Student P	log2FC	c_median	a_median	a1	a2	a3	c1	c2	c3
Q9H9B4|SFXN1_HUMAN	0.6625205835400574	0.36652917526021106	0.10318194306565154	14.064267134129805	14.167449077195457	13.929008366069803	14.167449077195457	14.672588486792916	14.064267134129805	14.072507594156383	13.953000901647316
J3KN29|J3KN29_HUMAN	0.08085559837005224	0.09847062984820006	-0.09855024618086361	14.542703350970438	14.444153104789574	14.481847604769301	14.43793103290009	14.444153104789574	14.703954413926466	14.542703350970438	14.511350267312839
Q96CW5|GCP3_HUMAN	1.0	0.6908842688225072	0.10048755614225513	12.969459247888851	13.069946804031106	13.124316582770843	13.069946804031106	12.858356194734851	12.524337208558896	12.969459247888851	13.263981347917218
A0A140T913|A0A140T913_HUMAN	1.0	0.9860444604612197	-0.0156571987588201	14.599281815614257	14.583624616855436	14.327737249519437	14.583624616855436	15.060784387761386	14.44193464287536	14.599281815614257	14.945515690421963
Q8NBM8|PCYXL_HUMAN	1.0	0.5099302180387018	0.10819535388076673	11.495997990482374	11.604193344363141	11.63133093648417	11.604193344363141	10.937290279771473	11.495997990482374	11.71409641000475	11.481080957126647
O14964|HGS_HUMAN	0.6625205835400574	0.44769117650308843	-0.1807260095447898	14.1366444905074	13.95591848096261	13.95591848096261	13.866372957692013	14.168993625626044	13.907339019974568	14.32941081137792	14.1366444905074
G3V4P8|G3V4P8_HUMAN	0.6625205835400574	0.9301648701261105	-0.0927942685214056	14.157109532805618	14.064315264284213	14.097545782504879	13.737716702479362	14.064315264284213	13.444205496208397	14.157109532805618	14.22151469772672
F8W696|F8W696_HUMAN	1.0	0.8993446900546136	0.138616695739616	14.115952731508001	14.254569427247617	13.90338263282248	14.50473576714722	14.254569427247617	14.379973105702948	14.115952731508001	14.086835296535675
Q9BU89|DOHH_HUMAN	1.0	0.42534276902454776	0.003444358202367326	12.653868217856195	12.657312576058562	12.757583282967383	12.657312576058562	11.630895720934623	12.917427279782233	12.653868217856195	12.48821670788597
Q9UBU9|NXF1_HUMAN	0.08085559837005224	0.10818645401075126	-0.34485846129378395	14.555884081695815	14.211025620402031	13.678012026390304	14.211025620402031	14.29705826176785	15.123580078484382	14.360800422114448	14.555884081695815
A0A7I2YQF9|A0A7I2YQF9_HUMAN	0.08085559837005224	0.047551297073832564	3.9325204540117964	6.025949902205801	9.958470356217598	7.941487568574328	9.958470356217598	11.110237554398108	6.025949902205801	5.931739662348773	7.745964043865892
P63151|2ABA_HUMAN	0.6625205835400574	0.4490613295750047	0.0477606743993384	13.81448583574671	13.862246510146049	13.734567058148578	13.862246510146049	14.076071264973251	13.762563350495203	13.81448583574671	13.838982189028087
Q9BYG0|B3GN5_HUMAN	1.0	0.8278081881383608	-0.028657097956738653	10.855478011212137	10.826820913255398	10.826820913255398	10.298750748999593	11.316225124096214	10.58886292576928	11.240853837657085	10.855478011212137
A0A2R8Y7F4|A0A2R8Y7F4_HUMAN	0.6625205835400574	0.17399617644008447	3.869870572191542	7.185477183103084	11.055347755294626	6.922311684534581	11.055347755294626	11.464818412307467	7.185477183103084	7.1106735163899115	7.862065961977619
Q6P1X6|CH082_HUMAN	0.38273308888522595	0.1720584608562687	-0.3209057227200329	11.03954780281778	10.718642080097746	10.718642080097746	10.728366294122106	10.404855821672319	11.03954780281778	11.070231222554956	10.628039104042479
A0A2R8YEA7|A0A2R8YEA7_HUMAN	0.19043026382552397	0.19795536073689382	-2.6786013296118094	7.971569476246309	5.292968146634499	5.292968146634499	7.703008548170899	0.0	10.011804148184705	6.5277793538736235	7.971569476246309
P10301|RRAS_HUMAN	0.38273308888522595	0.41166521715599275	-0.027435174552422836	17.416054452546685	17.388619277994263	17.17093297816704	17.388619277994263	17.496427988484047	17.416054452546685	17.40528679091729	17.51433831622038
O60476|MA1A2_HUMAN	0.08085559837005224	0.25253195448179944	-0.3650712867871473	9.868434672263934	9.503363385476787	9.503363385476787	9.742072294126418	7.21879637333776	9.792399965657488	9.868434672263934	10.039884736819948
Q14683|SMC1A_HUMAN	0.6625205835400574	0.8430422643659803	0.051936758492447055	13.65066191797242	13.702598676464866	13.702598676464866	13.749303852564985	13.661053618420656	13.907283103663003	13.473623441620934	13.65066191797242
H3BLW6|H3BLW6_HUMAN	1.0	0.732306155317072	-0.6723737906234906	10.609102999282394	9.936729208658903	9.757887740798745	9.936729208658903	10.761032192706471	10.609102999282394	10.64746555896327	9.684492400975676
H7C2Q8|H7C2Q8_HUMAN	1.0	0.637724236800084	0.1710936518104269	12.034759026602936	12.205852678413363	11.85521997785515	12.205852678413363	13.638445700117964	12.756568873082424	11.99394965558868	12.034759026602936
A0A669KAV0|A0A669KAV0_HUMAN	0.6625205835400574	0.6208821647416642	-0.45074164354644	10.01209659465882	9.56135495111238	9.56135495111238	9.463482593770891	9.901635223234432	10.01209659465882	9.267072358046057	10.130856660372507
P48047|ATPO_HUMAN	0.38273308888522595	0.28185709830483185	-0.2445196778925922	15.239571773063984	14.995052095171392	14.677353113772952	14.995052095171392	15.378040790228642	15.663388792196159	15.12074305215461	15.239571773063984
Q96AP7|ESAM_HUMAN	0.6625205835400574	0.4580038624850761	-0.048100617341773955	13.812151027042312	13.764050409700538	13.775518720624692	13.697338581394275	13.764050409700538	14.09887140895543	13.812151027042312	13.652733070188157
P23786|CPT2_HUMAN	0.6625205835400574	0.7362623950134092	-0.11378078028569583	12.013783693328138	11.900002913042442	11.900002913042442	11.669311991588055	12.870267958666407	12.066573512182009	12.013783693328138	11.959174100416439
O75208|COQ9_HUMAN	0.38273308888522595	0.5429647167730658	0.308361518064336	9.979193945439217	10.287555463503553	10.287555463503553	10.318751121182508	9.379979581336437	10.000944275761576	9.979193945439217	9.198127552220237
A0A2R8Y761|A0A2R8Y761_HUMAN	0.08085559837005224	0.007139121587529867	-0.3263022768577546	10.474135095484566	10.147832818626812	10.238003762477142	10.147832818626812	10.106732520752104	10.475281606206341	10.474135095484566	10.36244101220459
A0A1W2PS93|A0A1W2PS93_HUMAN	0.19043026382552397	0.17632948051595274	-0.3472165415811652	9.447713223932292	9.100496682351126	8.897921747452449	9.100496682351126	9.41882916718968	10.380668958374558	9.447713223932292	9.360250979883785
Q9BZM5|ULBP2_HUMAN	0.08085559837005224	0.03671250056428774	0.1692495176655857	11.704166659666031	11.873416177331617	11.873416177331617	11.953260982348022	11.871102563407097	11.48398499687839	11.735490191515593	11.704166659666031
O00566|MPP10_HUMAN	0.38273308888522595	0.4758256163464862	0.10753046267202393	13.372007184916848	13.479537647588872	13.192201564206389	13.479537647588872	13.494157375618103	13.416027097441955	13.372007184916848	12.972247468388753
Q7Z6L1|TCPR1_HUMAN	0.08085559837005224	0.07056106182023696	-0.3616517850356651	11.786575657304237	11.424923872268572	11.584228638867618	11.35240115766812	11.424923872268572	12.289901781654079	11.786575657304237	11.711107465888718
Q15036|SNX17_HUMAN	1.0	0.48404318567697513	0.017483706242803265	13.90504072229481	13.922524428537614	13.922524428537614	14.076455880320612	13.057090137338783	13.90504072229481	14.072923130838783	13.829915098114192
C9JFR7|C9JFR7_HUMAN	0.38273308888522595	0.15220578335467522	0.2392566327353549	15.904988843253786	16.14424547598914	16.14424547598914	16.135953020864086	16.28149315085171	15.758860890547256	15.904988843253786	16.186949603670953
Q9UNE7|CHIP_HUMAN	0.08085559837005224	0.11879259695975175	-0.4968182020081411	13.895493631482715	13.398675429474574	13.537570172329566	13.398675429474574	12.252295546616308	13.94853496433656	13.895493631482715	13.781360533237518
A0A2R8YD85|A0A2R8YD85_HUMAN	0.19043026382552397	0.09214363712914565	0.3530253998612789	14.150171071121601	14.50319647098288	14.50319647098288	14.508978544007299	14.19354730568479	14.231585784208601	14.064299726378378	14.150171071121601
Q495W5|FUT11_HUMAN	0.6625205835400574	0.826589499495391	0.3583920355694623	11.095097507203015	11.453489542772477	9.943406933471802	11.453489542772477	12.53140211381522	10.962389455289491	11.338640097570309	11.095097507203015
P62633|CNBP_HUMAN	1.0	0.6135998983963561	-0.08682422146126356	15.052722992957369	14.965898771496105	14.68510401888072	14.965898771496105	15.221797989746994	15.141593205182119	14.948663283151618	15.052722992957369
Q9H4A6|GOLP3_HUMAN	0.38273308888522595	0.22004430297750865	-0.2567049226808731	12.258608386672673	12.0019034639918	12.30462002639962	12.0019034639918	11.575497411853428	12.258608386672673	12.160113982974456	12.463819702155247
Q9BY43|CHM4A_HUMAN	0.08085559837005224	0.06351917275422954	0.45314128082062943	12.855348211834547	13.308489492655177	13.248917172971446	13.308489492655177	13.370734056643203	12.855348211834547	12.741618916435971	13.21309024232654
Q9BYT8|NEUL_HUMAN	0.6625205835400574	0.48609052084228327	0.17502534698902927	13.157188729239937	13.332214076228967	12.984554550649419	13.332214076228967	13.679746401708723	13.157188729239937	12.899068166184968	13.379213522705346
I3L2L5|I3L2L5_HUMAN	1.0	0.8556823715404289	-0.06412854108076615	12.900520617729404	12.836392076648638	12.606824391663332	12.836392076648638	12.924373709907579	13.123262193608355	12.468460623250595	12.900520617729404
Q13084|RM28_HUMAN	0.6625205835400574	0.29793049634340046	-0.404252105921433	11.803385940677824	11.399133834756391	12.038881652903774	11.399133834756391	10.735707773910152	11.803385940677824	11.998478521346973	11.748300523464254
Q9Y2Q3|GSTK1_HUMAN	0.6625205835400574	0.43924980418356757	-0.2851821301473709	15.081095228833314	14.795913098685944	14.426751031869625	14.795913098685944	15.336229908646585	15.081095228833314	15.038658445830466	15.121722401381348
A0A3B3ISV5|A0A3B3ISV5_HUMAN	0.6625205835400574	0.5457469092169701	0.15714689140625104	12.679892649096445	12.837039540502696	12.351969785206826	12.837039540502696	13.26697191568304	12.679892649096445	12.486461217102159	12.744834257865172
Q8N5G2|MACOI_HUMAN	0.6625205835400574	0.6326738481808096	-0.31337224322409973	10.224866549423906	9.911494306199806	9.689982601220912	9.911494306199806	10.38057064297763	10.224866549423906	9.76781166591268	10.425985991960564
P78386|KRT85_HUMAN	0.08085559837005224	0.0010523833105694463	1.5277601213977157	9.717982089537823	11.24574221093554	11.408230585250514	11.239995663206422	11.24574221093554	10.190823476921421	9.717982089537823	9.714343068032697
O94766|B3GA3_HUMAN	1.0	0.8474650521408125	-0.22629750467442555	10.113633569212586	9.887336064538161	9.599567465019565	9.887336064538161	10.333283845099983	10.61566361208223	10.113633569212586	8.717518780316443
B4E0T2|B4E0T2_HUMAN	0.6625205835400574	0.8230950897920094	0.34044790308809425	12.619601013576736	12.96004891666483	12.96004891666483	13.184915081544617	12.686628190853781	12.619601013576736	13.50963925052863	12.444727882466912
B1AMW1|B1AMW1_HUMAN	1.0	0.7330307614917388	0.15833857276241403	11.523625660613586	11.681964233376	11.419362256949032	11.681964233376	11.770111690072474	11.899455472245846	11.523625660613586	11.19757667679718
